input_model,input_column,tags,output_model,output_columns
model.hubspot_source.stg_hubspot__email_campaign_tmp,type,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__email_campaign,"{""email_campaign_type"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,app_name,"{""Direct"":""The column is directly copied without transformation""}",model.hubspot_source.stg_hubspot__email_campaign,"{""app_name"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,name,"{""Cleaning"":""The column is renamed""}",model.hubspot_source.stg_hubspot__email_campaign,"{""email_campaign_name"":""Directly mapped after renaming""}"
model.hubspot_source.stg_hubspot__email_campaign_tmp,subject,"{""Cleaning"":""The column is cast as TEXT and renamed to 'email_campaign_subject'""}",model.hubspot_source.stg_hubspot__email_campaign,"{""email_campaign_subject"":""The 'subject' column is directly mapped to 'email_campaign_subject' after being cast as TEXT""}"
model.hubspot_source.stg_hubspot__property_option_tmp,label,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'property_option_label'""}",model.hubspot_source.stg_hubspot__property_option,"{""property_option_label"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__property_option_tmp,property_id,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__property_option,"{""property_id"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__property_option_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__property_option,"{""_fivetran_synced"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__property_option_tmp,display_order,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__property_option,"{""display_order"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__property_option_tmp,hidden,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__property_option,"{""hidden"":""Directly mapped""}"
model.hubspot_source.stg_hubspot__property_option_tmp,value,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is renamed to 'property_option_value'""}",model.hubspot_source.stg_hubspot__property_option,"{""property_option_value"":""Directly mapped and renamed""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,engagement_id,"{""Direct"":""The column is directly copied without transformation"",""Cleaning"":""The column is cast to INT data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""engagement_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,_fivetran_deleted,"{""Direct"":""The column is directly copied without transformation"",""Cleaning"":""The column is cast to BOOLEAN data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""_fivetran_deleted"":""Directly mapped after casting to BOOLEAN""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without transformation"",""Cleaning"":""The column is cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""_fivetran_synced"":""Directly mapped after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,property_hs_createdate,"{""Cleaning"":""The column is likely cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""created_timestamp"":""Mapped after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,property_hs_timestamp,"{""Cleaning"":""The column is likely cast to TIMESTAMP data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""occurred_timestamp"":""Mapped after casting to TIMESTAMP""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,property_hubspot_owner_id,"{""Cleaning"":""The column is cast to INT data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""owner_id"":""Mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,property_hubspot_team_id,"{""Cleaning"":""The column is cast to INT data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""team_id"":""Mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,type,"{""Cleaning"":""The column is cast to TEXT data type""}",model.hubspot_source.stg_hubspot__engagement_task,"{""engagement_type"":""Mapped after casting to TEXT""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,task_type,"{""Direct"":""The column is directly copied without any transformation""}",model.hubspot_source.stg_hubspot__engagement_task,"{""task_type"":""Directly copied to the output 'task_type' column""}"
model.hubspot_source.stg_hubspot__engagement_task_tmp,property_hs_engagement_source,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is likely renamed for standardization""}",model.hubspot_source.stg_hubspot__engagement_task,"{""engagement_source"":""Directly copied and renamed to 'engagement_source' in the output""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,id,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed to event_id in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""event_id"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,_fivetran_synced,"{""Cleaning"":""The column is cast as TIMESTAMP in both the macro and fields CTEs.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,bcc,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed to bcc_emails in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""bcc_emails"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,cc,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed to cc_emails in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""cc_emails"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,from,"{""Cleaning"":""The column is cast as TEXT and renamed to from_email in the macro CTE, then directly selected in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""from_email"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,reply_to,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed to reply_to_email in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""reply_to_email"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__email_event_sent_tmp,subject,"{""Cleaning"":""The column is cast as TEXT in the macro CTE and then renamed to email_subject in the fields CTE.""}",model.hubspot_source.stg_hubspot__email_event_sent,"{""email_subject"":""Directly mapped after casting and renaming""}"
model.hubspot_source.stg_hubspot__contact_list_member_tmp,contact_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as INT in the macro CTE""}",model.hubspot_source.stg_hubspot__contact_list_member,"{""contact_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_member_tmp,contact_list_id,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as INT in the macro CTE""}",model.hubspot_source.stg_hubspot__contact_list_member,"{""contact_list_id"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_member_tmp,_fivetran_deleted,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as BOOLEAN in the macro CTE""}",model.hubspot_source.stg_hubspot__contact_list_member,"{""is_contact_list_member_deleted"":""Renamed and mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_member_tmp,_fivetran_synced,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TIMESTAMP in both macro and fields CTEs""}",model.hubspot_source.stg_hubspot__contact_list_member,"{""_fivetran_synced"":""Directly mapped after casting""}"
model.hubspot_source.stg_hubspot__contact_list_member_tmp,added_at,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TIMESTAMP in both macro and fields CTEs""}",model.hubspot_source.stg_hubspot__contact_list_member,"{""added_timestamp"":""Renamed and mapped after casting""}"
model.hubspot_source.stg_hubspot__deal_tmp,deal_id,"{""Direct"":""The deal_id is directly copied without any transformation"",""Cleaning"":""The deal_id is cast as INT""}",model.hubspot_source.stg_hubspot__deal,"{""deal_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__deal_tmp,owner_id,"{""Direct"":""The owner_id is directly copied without any transformation"",""Cleaning"":""The owner_id is cast as INT""}",model.hubspot_source.stg_hubspot__deal,"{""owner_id"":""Directly mapped after casting to INT""}"
model.hubspot_source.stg_hubspot__deal_tmp,deal_pipeline_id,"{""Direct"":""The deal_pipeline_id is directly copied without any transformation"",""Cleaning"":""The deal_pipeline_id is cast as TEXT""}",model.hubspot_source.stg_hubspot__deal,"{""deal_pipeline_id"":""Directly mapped after casting to TEXT""}"
model.hubspot_source.stg_hubspot__deal_tmp,deal_pipeline_stage_id,"{""Direct"":""The deal_pipeline_stage_id is directly copied without any transformation"",""Cleaning"":""The deal_pipeline_stage_id is cast as TEXT""}",model.hubspot_source.stg_hubspot__deal,"{""deal_pipeline_stage_id"":""Directly mapped after casting to TEXT""}"
model.hubspot_source.stg_hubspot__deal_tmp,is_deleted,"{""Direct"":""The is_deleted column is directly copied"",""Cleaning"":""The column is renamed to is_deal_deleted and cast as BOOLEAN""}",model.hubspot_source.stg_hubspot__deal,"{""is_deal_deleted"":""Mapped after renaming and casting to BOOLEAN""}"
model.hubspot.hubspot__email_sends,bounces,"{""Aggregation"":""This column is likely aggregated to calculate the total_bounces and total_unique_bounces in the email_metrics CTE""}",model.hubspot.hubspot__contact_lists,"{""total_bounces"":""Aggregated sum"",""total_unique_bounces"":""Aggregated count of unique occurrences""}"
model.hubspot.hubspot__email_sends,clicks,"{""Aggregation"":""This column is likely aggregated to calculate the total_clicks and total_unique_clicks in the email_metrics CTE""}",model.hubspot.hubspot__contact_lists,"{""total_clicks"":""Aggregated sum"",""total_unique_clicks"":""Aggregated count of unique occurrences""}"
