input_model,input_column,tags,output_model,output_columns
model.sap_source.stg_sap__faglflexa_tmp,TSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""tsl"":""Directly mapped after casting to DECIMAL(28, 6)""}"
model.sap_source.stg_sap__faglflexa_tmp,HSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""hsl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,KSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""ksl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,OSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""osl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,MSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""msl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,WSL,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""wsl"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,DRCRK,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""drcrk"":""Directly mapped""}"
model.sap_source.stg_sap__faglflexa_tmp,POPER,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""poper"":""Directly mapped""}"
model.sap_source.stg_sap__faglflexa_tmp,RWCUR,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""rwcur"":""Directly mapped""}"
model.sap_source.stg_sap__faglflexa_tmp,GJAHR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""gjahr"":""Directly mapped after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,BUDAT,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__faglflexa,"{""budat"":""Directly mapped""}"
model.sap_source.stg_sap__faglflexa_tmp,BELNR,"{""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""belnr"":""Directly copied after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,BUZEI,"{""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__faglflexa,"{""buzei"":""Directly copied after casting""}"
model.sap_source.stg_sap__faglflexa_tmp,BSCHL,"{""Direct"":""The column is directly copied without transformation""}",model.sap_source.stg_sap__faglflexa,"{""bschl"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,BSTAT,"{""Direct"":""The column is directly copied without transformation""}",model.sap_source.stg_sap__faglflexa,"{""bstat"":""Directly copied""}"
model.sap_source.stg_sap__faglflexa_tmp,TIMESTAMP,"{""Cleaning"":""The column is renamed to 'faglflexa_timestamp' and cast as DECIMAL(28, 6)""}",model.sap_source.stg_sap__faglflexa,"{""faglflexa_timestamp"":""Renamed and cast""}"
model.sap_source.stg_sap__lfa1_tmp,LIFNR,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""lifnr"":""Directly copied to the output column 'lifnr'""}"
model.sap_source.stg_sap__lfa1_tmp,MANDT,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""mandt"":""Directly copied to the output column 'mandt'""}"
model.sap_source.stg_sap__lfa1_tmp,LAND1,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""land1"":""Directly copied to the output column 'land1'""}"
model.sap_source.stg_sap__lfa1_tmp,NAME1,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""name1"":""Directly copied to the output column 'name1'""}"
model.sap_source.stg_sap__lfa1_tmp,NAME2,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""name2"":""Directly copied to the output column 'name2'""}"
model.sap_source.stg_sap__lfa1_tmp,NAME3,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""name3"":""Directly copied to the output column 'name3'""}"
model.sap_source.stg_sap__lfa1_tmp,ORT01,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""ort01"":""Directly copied to the output column 'ort01'""}"
model.sap_source.stg_sap__lfa1_tmp,ORT02,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""ort02"":""Directly copied to the output column 'ort02'""}"
model.sap_source.stg_sap__lfa1_tmp,PFACH,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""pfach"":""Directly copied to the output column 'pfach'""}"
model.sap_source.stg_sap__lfa1_tmp,PSTL2,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""pstl2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,PSTLZ,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""pstlz"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,REGIO,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""regio"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,SORTL,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""sortl"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,STRAS,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""stras"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,BRSCH,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""brsch"":""Directly mapped"",""BRSCH"":""Directly mapped""}"
model.sap_source.stg_sap__lfa1_tmp,KTOKK,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""KTOKK"":""Directly copied to the output column KTOKK""}"
model.sap_source.stg_sap__lfa1_tmp,LOEVM,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""LOEVM"":""Directly copied to the output column LOEVM""}"
model.sap_source.stg_sap__lfa1_tmp,SPRAS,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""SPRAS"":""Directly copied to the output column SPRAS""}"
model.sap_source.stg_sap__lfa1_tmp,STCD1,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""stcd1"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,STCD2,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""stcd2"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,TELF1,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""telf1"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,TELFX,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""telfx"":""Directly copied to this output column""}"
model.sap_source.stg_sap__lfa1_tmp,XCPDK,"{""Direct"":""This column is directly copied to the output without any transformation""}",model.sap_source.stg_sap__lfa1,"{""xcpdk"":""Directly copied""}"
model.sap_source.stg_sap__lfa1_tmp,VBUND,"{""Direct"":""This column is directly copied to the output without any transformation""}",model.sap_source.stg_sap__lfa1,"{""vbund"":""Directly copied""}"
model.sap_source.stg_sap__lfa1_tmp,KRAUS,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""kraus"":""Directly copied to the output column 'kraus'""}"
model.sap_source.stg_sap__lfa1_tmp,PFORT,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""pfort"":""Directly copied to the output column 'pfort'""}"
model.sap_source.stg_sap__lfa1_tmp,WERKS,"{""Direct"":""This column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""werks"":""Directly copied to the output column 'werks'""}"
model.sap_source.stg_sap__lfa1_tmp,STCD3,"{""Direct"":""The column is directly copied without any transformation""}",model.sap_source.stg_sap__lfa1,"{""stcd3"":""Directly copied to this output column""}"
model.sap_source.stg_sap__pa0001_tmp,BEGDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""begda"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,ENDDA,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""endda"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,MANDT,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""mandt"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,OBJPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""objps"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,PERNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""pernr"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,SEQNR,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""seqnr"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,SPRPS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""sprps"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,SUBTY,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""subty"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,AEDTM,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""aedtm"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,UNAME,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT""}",model.sap_source.stg_sap__pa0001,"{""uname"":""Directly mapped after casting""}"
model.sap_source.stg_sap__pa0001_tmp,HISTO,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""histo"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,ITXEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""itxex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,REFEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""refex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,ORDEX,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""ordex"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,ITBLD,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""itbld"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,PREAS,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""preas"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,FLAG1,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""flag1"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,FLAG2,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""flag2"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,FLAG3,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""flag3"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,FLAG4,"{""Direct"":""The column is directly copied without any transformation"",""Cleaning"":""The column is cast as TEXT type""}",model.sap_source.stg_sap__pa0001,"{""flag4"":""Directly mapped after casting to TEXT""}"
model.sap_source.stg_sap__pa0001_tmp,RESE1,"{""Cleaning"":""The column is cast to TEXT type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__pa0001,"{""rese1"":""Directly copied after casting""}"
model.sap_source.stg_sap__pa0001_tmp,RESE2,"{""Cleaning"":""The column is cast to TEXT type"",""Direct"":""The column is directly copied to the output""}",model.sap_source.stg_sap__pa0001,"{""rese2"":""Directly copied after casting""}"
